feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,label,src_ip,dst_ip
0.6440946,3.786056,2.0499396,1.4223578,1.0637157,-0.7296625,0.10123819,1.9913663,0.14954886,0.35287187,1.087143,-0.06814974,0.40234336,1.6148634,1.2186685,2.1684356,-0.31769183,0.12191469,2.4166942,4.320676,2.11895,1.680029,2.2987561,2.083574,2.657045,1.0174141,1.6306046,2.1209433,-0.07500731,1.5954813,0.03928953,1.9103298,1.7270188,2.3289154,2.796066,3.0457537,1.3412815,-0.82412416,-0.20644362,-0.63339263,1.4972532,-0.863795,0.69128346,0.54630363,2.2009723,2.3574443,1.6238495,2.4971957,0.35635424,1.9140065,2.0672257,1.4637103,0.14306754,-1.192069,2.4501245,1.0209929,2.2961638,1.3471115,4.891532,2.9277,0.49969214,-0.5622784,0.16960067,-0.10147795,0.17064169,1.6315954,1.5985357,2.4067638,-0.27955595,-0.5100033,2.4181256,3.1742854,1.3471893,2.0102036,2.3332946,-0.9874895,0.2899677,0.7971949,3.6523015,2.3745925,1.4099816,0.046607472,-0.40711322,BruteForce-FTP,192.168.7.76,10.0.2.170
1.0661353,0.39562553,0.6194462,-1.2855772,0.73579586,-0.23807478,-0.727128,0.5131001,-1.200089,0.17903826,-0.26545066,1.0725254,0.8918914,0.090866104,0.280925,0.59860486,-0.009100564,-0.8176995,-0.4829124,-1.2205768,0.9254084,0.39790326,-0.4230759,-0.72486115,0.23632187,-1.4129809,-1.0686771,-0.019586505,2.4411035,0.4523941,0.1852992,-1.1707817,-0.93303335,1.3563123,-0.46189225,0.07065432,0.59180933,-0.42004627,-0.5076953,-1.7247798,-1.2158065,0.586821,-0.43853882,0.6684971,-1.5847892,0.81132585,-0.03965475,-1.4706633,1.1291907,-1.4066602,1.0773013,-0.03231498,-0.8936661,1.8484044,0.40522963,1.2147325,0.43259212,-0.2164439,-0.870743,-0.18119957,0.1634199,0.8166153,-0.39314115,0.5135443,1.6784948,0.15820783,-1.9590665,0.04850419,-0.09469672,-0.12634747,-1.595668,0.27646756,-0.53188974,-0.10553109,0.94800377,-0.8115255,-0.102394246,-0.20226164,-0.16577236,-0.44374108,-0.3899334,1.6750623,-0.42287245,Benign,192.168.8.176,10.0.2.172
0.2707192,0.104958534,0.072849706,0.48023707,-0.6329591,1.4014169,-0.9200543,-0.16453251,-1.1865624,0.8970397,-0.92118233,0.75569993,0.26489806,0.17618886,1.1162411,-0.60451037,1.4669946,-0.38397482,0.43170965,-0.19337665,0.61723834,-1.0027131,0.107114576,0.01821923,0.43606675,0.40547293,-0.86057055,1.30622,-0.057538938,0.7304987,-1.260882,-0.41466498,1.0786101,1.6353494,0.4243298,-0.08808665,-1.0622619,0.7972884,0.3065245,-2.3532567,-1.7327896,0.3502661,-0.83219063,-1.0395703,-0.10404915,0.3432035,1.4304372,-0.817417,0.4358087,-1.0266086,-0.49515358,0.18889242,-0.1476477,-1.3661667,0.5134556,0.7412393,2.359278,0.22191374,0.17373638,0.30326164,-1.3641627,-1.2956477,-0.08261008,-2.297015,-1.1307195,-0.49757433,1.0088118,0.25935218,-1.5179272,-0.040273603,0.58344084,0.71417594,1.0455097,1.1980528,0.5699034,0.48709378,0.23255454,0.84238064,-0.7878455,-0.20441762,-0.6993805,0.43354794,-0.25884715,Benign,192.168.8.252,10.0.1.99
1.0134389,0.052236725,1.0635202,-2.111181,-0.7198239,0.9381692,0.02032375,1.055875,0.2509025,-0.93385375,1.7934428,-0.6634482,-0.74564064,0.8196892,-0.9114006,-1.2932087,-0.7676587,0.8201648,2.1395736,0.00488565,-0.72414845,1.2346052,-0.6152851,-0.4441397,0.4165861,1.1411008,0.07051975,-0.3547159,2.3212852,-0.67069197,-0.5597332,-0.38831988,0.55113935,-0.46711662,0.81725657,-0.051799893,-0.31905985,-0.5619931,-0.025132025,0.44711888,-0.035132926,0.23251902,-0.77516127,-0.71598464,-0.004764236,0.119579814,0.047779027,-0.59031606,0.07287884,0.02541397,-0.12115979,-0.6522005,0.51925135,-0.011840199,-0.75025284,-0.12498309,-0.5827559,0.0031561723,1.4282626,0.14787082,0.2014753,1.424324,0.27107185,0.4337324,0.14433034,-0.3847354,0.44808796,1.7021652,-1.3208443,-0.45720553,-0.852998,-0.741267,1.223437,-0.1582343,0.7229668,-0.66703147,-0.6448465,-1.017688,1.4450427,0.7751097,-1.0505098,1.1422681,-0.25950003,Benign,192.168.1.190,10.0.1.17
0.45321795,0.04701164,-1.4366218,-0.8277433,1.3539441,0.93929976,-1.0216591,0.20798422,-0.2146473,1.1419541,-0.20487672,-0.768165,0.73708856,1.1891046,0.39354128,0.5721023,-1.1951756,-1.2779177,-1.3499976,1.0507935,-0.38723272,0.8263002,-0.600255,-0.014543381,-0.8056849,-0.32756984,-1.7095804,-0.3176468,-0.40594476,-1.694908,0.4247891,0.5742829,-0.6620401,-1.2052364,1.7304012,0.25616264,-2.3800182,-0.42832708,-0.6515947,-0.7254459,1.0921861,0.25295436,0.63530815,-0.13790612,0.85335153,-0.37330338,0.23284622,0.48730272,-0.622928,-2.0966012,-1.6932036,2.311905,0.6511239,0.69818807,1.4214779,-1.1249086,-0.7243043,-1.1047924,2.3565865,-0.99783707,1.2542475,-0.6589058,0.085299425,1.2703146,0.28599283,-0.13165,2.2683806,-1.83391,-0.94407904,-0.3096101,1.0442774,-0.5036287,0.96771634,-1.7224262,1.1482837,0.89356613,-1.0747479,-0.03449454,-0.26940852,0.45016402,1.1611749,-0.68303573,0.369472,Benign,192.168.8.167,10.0.3.251
0.24563101,0.12497698,1.4553404,0.16054295,-1.2149954,0.73783946,1.6009588,0.13999823,1.3520529,-0.4193324,0.41427204,-1.5627213,-0.60982096,0.16866282,0.6697284,0.43663293,1.2803211,-1.5289811,1.4697465,-0.7136928,-1.2286121,1.036998,-1.1124501,1.4135908,-2.1821005,-0.7556935,0.87707514,0.6723295,-2.6341703,-0.66375214,-1.7157618,0.13850619,0.05116733,-0.24769725,-0.10671266,-1.1015257,-0.73401254,1.0666935,-0.48968756,-0.571503,1.1397983,-1.1788998,1.4796504,1.5647728,-1.0155298,0.92065686,-2.1620085,0.101737015,-1.0085679,0.50530076,0.3148596,-0.27667975,-1.0930375,0.91729665,-0.031305615,-0.7074143,-0.5132928,-0.095581554,-0.099289596,0.30990162,0.9558366,1.0474956,-0.22642162,0.42503357,-0.20063692,1.213479,-0.13240354,0.12096806,-0.025789542,0.46106312,0.6314842,1.38506,1.2114329,0.04323975,-0.043058556,-0.22500537,1.0081904,0.245317,2.4616966,-0.0635515,1.5214942,1.5301898,1.5035434,Benign,192.168.2.187,10.0.1.148
1.1840551,1.5446686,1.0951145,2.0590968,1.251871,1.2145746,2.5302997,0.48553637,2.3989236,-0.017761244,0.35799533,1.8528749,1.0068979,1.9742907,2.686812,0.22038479,1.5575761,1.2450436,-0.4963549,-0.28205776,2.7975116,-0.529903,0.64663124,-0.2024131,-0.13866712,2.124182,1.8517816,1.8501486,0.91466695,-0.48166102,1.017208,0.76309013,0.16210353,1.9275162,2.1095743,2.9565444,1.7495965,2.0627484,0.39496788,1.2165803,0.766552,0.456221,1.239032,2.0170486,0.80492616,1.0917643,0.07620417,1.6314619,1.6227725,0.6901922,-0.09340996,1.6804155,3.333913,3.4978,2.1066623,1.8888849,-0.014551521,1.7965703,1.1336157,1.273229,3.667787,2.3089263,1.5792309,0.73756456,1.6474614,-0.089722276,1.8607324,2.4675746,0.34449497,0.67801565,2.7068815,1.5144203,1.9617778,0.622607,1.3918395,1.224435,0.68836415,0.36045265,0.6613542,1.2576739,2.2039473,2.4875336,1.1150261,Recon-OSScan,192.168.6.97,10.0.3.236
1.3678827,0.25534233,1.0505329,-1.2900947,1.1675153,-0.37231377,-0.44242394,0.40523246,-2.0505486,0.34993067,-0.27672613,1.4140884,0.27125055,-0.993212,-0.80116063,-2.4594295,2.428826,-2.5042355,-0.5406456,0.74127305,1.4675261,1.8042165,-0.099609494,0.5022925,-0.3054799,-1.5559894,-1.0453956,-1.7165815,0.3160774,-0.3422438,-0.187497,0.672189,0.24745396,0.6623477,1.8115369,-0.7941501,-1.8734607,-0.580324,-0.20668826,0.435609,0.7240959,-1.0646048,-1.2125697,1.3645021,0.31866992,0.35331395,0.2643329,0.147891,-0.2245859,-0.7090183,-0.53948253,2.1661248,1.8044175,0.92713946,-0.0672001,0.56525093,-1.4242898,0.99648994,-0.24029285,0.015354482,0.09800161,-0.17906956,0.8037037,1.5948018,0.85697585,0.06592285,-1.066026,0.03955364,-0.0772364,0.82447755,-0.64456034,-0.8880706,0.29839483,0.9203757,0.15291977,0.96634644,-1.2759123,0.47351995,-1.2818801,2.667315,1.3407669,0.38499895,-1.6039225,Benign,192.168.1.192,10.0.4.77
-1.3750789,1.8954248,-1.1576171,0.5001392,1.8233328,0.105927974,-1.1949862,-1.7753131,0.38283753,-1.1039613,0.0022869895,-1.0653403,-0.60144264,-0.5694062,-0.2612324,-0.7403986,0.28478143,0.9973189,-0.3602219,0.2608554,-0.9352362,-1.5674806,0.40168506,0.8796337,-1.9136163,-0.09132293,0.43223608,0.28934526,-0.5900938,0.047577966,0.926384,-0.8598337,1.5548642,-1.3879195,0.897776,0.05399588,-0.5147737,-1.8418156,1.1901934,-0.93408656,-0.029980155,0.4710316,2.3792386,-0.355676,0.051053133,0.41406834,0.11641886,-0.7612685,1.4853135,-0.46093595,0.46812582,-0.21689022,-0.60584635,1.0482428,0.2629462,-2.1843553,0.2977501,-0.62708944,-1.5888366,0.9565429,-0.76355517,0.26236254,0.91982055,-0.24246636,0.25120747,-0.6807994,1.1039232,-0.18174618,0.5374752,1.5053947,-1.851489,-0.68518525,-0.17277992,0.12761456,0.61538696,1.2208114,-0.74540997,-0.20170915,1.1217829,0.33801764,-1.7006166,-1.7833421,-0.48901772,Benign,192.168.4.173,10.0.3.27
0.5520046,0.53333545,-0.89315873,0.6635834,0.2519313,-1.0813303,-0.6014347,-1.9446087,-1.190938,-1.8837539,-1.5467535,1.6793176,-0.40007094,-1.7739439,0.41873643,0.2898957,0.19291225,-0.8732131,0.62272906,-1.0978037,0.7936472,0.8846067,-0.064241864,-1.4643184,0.8024957,-0.5835628,0.27435938,0.69077206,-0.8096582,2.145699,-0.04387739,-0.6707415,0.99943185,1.5498573,-2.0667453,-1.3811381,-0.7756031,2.1134334,-0.47911793,1.5208459,0.22011064,-1.4503028,0.88062423,0.31694922,-0.8622645,-0.6607572,-1.049603,-0.6247381,0.6584552,-0.9036955,0.08438712,0.31385177,-0.05453983,-1.615665,0.7488758,-1.1654174,-0.5750593,-0.46014488,-0.031850897,0.0962313,0.68585443,-0.31179565,-1.216779,1.0870701,-0.40102878,-0.1849395,-1.0008005,-0.8656334,1.4424376,-1.3750814,-1.2272474,-0.46226525,0.3181493,-0.9674337,-1.578147,-1.2205235,-0.41584006,-1.0006348,2.2233274,1.9822012,1.1655911,0.3764308,0.3783679,Benign,192.168.2.179,10.0.3.5
1.3220855,0.13075617,-0.823489,2.1232135,0.57522786,1.4530488,1.8121291,-1.7722377,-0.8639725,-0.2033257,0.5009401,0.9165386,-0.06317632,1.2927995,0.60941225,0.5971056,-0.27678666,0.31577316,0.3089056,0.9627951,-1.3172523,0.7021471,-1.6463891,-0.853316,0.6076844,-0.83815193,0.02727825,-0.92126304,0.5992789,0.047386315,-0.02474338,1.0997151,0.41683656,0.49373314,1.1088823,1.2117559,-0.9501476,0.73695797,0.4334135,1.3119646,-1.2868438,-0.6906231,-0.19710155,1.4027102,-0.28690356,-0.041486144,-0.6840343,0.78409576,0.67637485,-0.5437659,-1.0448797,0.77215385,0.50878483,-0.66368425,0.6942453,0.6393657,1.2299818,0.8468537,-0.33889732,-0.7618599,2.015205,-0.5138625,-1.8344585,-1.2080569,-2.0273433,1.2212894,1.8214827,0.24985743,-1.603694,1.2017074,0.46575943,1.230996,0.5899983,-1.3847605,0.6614627,-1.5550003,-0.7717667,1.033102,0.9838988,-0.94386524,-1.1397107,0.026410434,2.003199,Benign,192.168.6.251,10.0.2.107
1.8240706,3.7332923,1.4875686,1.7312775,1.0085316,0.4246668,0.12517083,1.5371658,2.9490495,0.743979,3.3002856,3.6777198,2.8282402,0.92333055,0.74034876,2.11255,-0.52064735,1.8781618,0.61086506,-0.11548191,1.0362394,2.2278957,2.8174477,0.65712935,0.9733058,0.06835615,2.365392,1.5594927,1.768784,1.8727684,3.5654054,2.2582922,-0.6757682,2.5771856,3.002202,0.9567583,2.2861817,4.494244,2.4274442,0.28839186,1.4010772,1.3217634,-0.4604735,-0.67537045,1.8593576,0.6239432,1.5069147,0.699405,0.88655275,1.6694378,-1.0477024,-0.23901181,0.4367525,1.7024426,-0.097781606,0.37048978,2.4154682,2.0014179,-1.7472284,0.47642714,1.4864296,-0.24684955,0.8163458,2.0589063,2.2721236,1.8689506,2.0542002,1.449141,-1.0398972,0.8235658,0.0017650729,0.79194695,1.7710606,0.7850978,0.94711405,1.4674814,0.84762365,0.4813971,1.1596669,-0.5964131,0.8701967,-0.20174666,0.94112194,Spoofing-DNS,192.168.4.119,10.0.3.127
0.7063393,1.2712916,-0.3214775,0.62471926,-0.007397342,-1.8724035,-1.486324,0.8472729,1.1575224,-2.118956,0.33372924,0.2689833,-0.80254567,-0.792185,-1.0564659,-1.9211156,-1.0539235,0.6963382,-0.3505551,0.73392385,-2.0012708,0.43962228,0.77753,-2.6132958,-0.5269149,0.34392455,1.3030463,-1.3789686,1.3872343,0.43865067,-1.0027473,0.9927558,2.3027942,-0.3354542,-0.41801548,-0.95202374,1.838304,-0.72951746,-0.96886396,-0.6241292,-0.61235446,-0.5783858,-0.78884965,-0.71598214,0.14325173,1.3497368,-0.99196243,-1.3028076,0.3263193,0.5329529,1.5409459,1.4088209,-1.5851761,-1.9976315,0.565454,0.53856677,1.4818441,0.39258167,-0.56283367,1.039431,-1.0445371,2.0068731,0.2723821,-0.73733,-0.8865113,0.19515635,-0.07979805,-0.1367931,-1.3102238,-0.1617828,0.8267479,-0.75484043,0.25622657,1.1188926,0.63010526,-1.2100072,0.32134384,1.4649124,0.49725378,1.1802193,0.98013973,-1.1382892,1.7802275,Benign,192.168.1.252,10.0.2.242
1.2537746,-0.28304923,1.2958448,-0.12778327,-0.08932148,-0.8938467,-1.0347853,0.14927872,-0.25328004,-1.4871807,0.3501555,0.5105222,0.29902643,0.2902742,0.40780744,0.16652739,0.3491797,0.50565034,-0.58539504,-1.266059,0.3192521,0.15144356,0.45302987,1.1382456,-0.034525566,-0.13309112,0.46832845,-1.020493,0.041851837,-0.10226679,0.8765111,-0.45853293,0.0909064,-0.15559994,-2.4874232,-0.5280158,-0.008452892,-0.89146036,-0.1222696,1.3388721,0.9632536,-1.8660156,0.75959074,0.56175,-0.09326343,-2.3447685,0.7826845,-0.4292378,0.21084204,-0.9678484,-0.74225736,0.9362248,1.6226821,-0.42701358,1.5128571,-0.42889026,-0.4409037,-1.4178178,0.497322,-0.19540226,-0.13902345,-0.37960908,-0.99172795,0.625654,-0.061347634,0.8080071,-0.9441525,0.23906739,2.1370609,-0.71123415,-0.4845762,-0.49635303,-1.0425602,1.6576489,-2.303598,-1.2226638,0.468049,-0.73026395,-0.030483434,-0.0287899,0.49706098,0.08187914,-0.38870767,Benign,192.168.3.254,10.0.0.31
1.9601396,1.3207271,2.5849311,1.1322736,1.818456,2.7267246,0.3803665,0.38504186,2.6037376,0.7267757,1.4366989,1.5498782,0.737655,1.0425719,1.8627745,-0.2859444,1.1952643,-0.24904218,1.059785,1.1215367,2.6352308,1.7823725,0.9228811,1.350062,0.056296844,1.327856,3.5162117,0.9271533,1.6629875,0.40486637,3.3896353,2.181104,2.6720676,0.54634255,0.35178107,0.17464018,1.8508054,3.453283,1.4170843,2.2023203,1.1485616,0.36835313,3.028273,2.357953,1.6186006,2.3019361,-0.1635798,0.48038003,1.7509189,1.6197294,1.0862464,2.4840076,1.493747,4.05043,0.564929,2.2024796,2.2811515,0.43140486,0.49499467,0.9235872,2.5830204,0.3646804,2.1016474,1.128464,1.0139599,1.6952862,1.8564277,0.9359213,2.7832031,0.20441404,2.625157,-0.42442924,3.1749063,3.438073,1.8004282,0.289325,2.6831608,0.7766417,4.127852,0.20486557,-0.6969321,1.6507539,2.103971,DDoS-ICMP_Flood,192.168.7.11,10.0.0.62
-0.768976,0.96049064,0.0559365,-0.2708225,0.54472363,-0.28760186,-0.7350053,-1.6138846,-0.6172288,2.494598,0.035921976,-1.0171218,1.2668217,-0.04698815,0.29202303,0.27432743,1.485307,-1.3286742,1.4593703,0.7451857,0.07730911,-0.8539359,-0.24685161,0.042358566,1.8087901,1.4350411,-0.3877076,2.0093622,0.9509447,0.47133055,-0.28124195,-0.5772469,0.5426317,0.38377512,-0.39055637,1.1139777,0.16342673,0.4180306,1.0727574,0.8265975,-1.6197475,0.7619439,0.027986709,-0.44711998,0.05211798,-0.3061528,0.12676018,-0.020764971,0.68765765,-1.5318502,0.18379208,-0.028631316,2.2515757,-1.9571785,0.92204756,0.43337098,0.76632625,-0.4473111,0.3193607,0.14542355,3.5360482,-0.30926427,-0.7850718,2.0010574,0.34389398,0.5139936,1.1269441,0.07677155,-0.41911536,0.13244832,-0.8408415,-1.4524163,-0.84300226,-2.361833,-0.36435083,-0.49990413,0.6036528,0.1291036,-0.1391842,1.1775732,-0.41713715,-1.109802,-2.527551,Benign,192.168.1.191,10.0.3.18
0.024717955,-0.05303174,1.2690811,-0.86759335,0.75003976,-2.4830177,-1.2991598,0.38354576,0.6893371,-1.6594069,-0.7946047,0.04507426,-0.09513513,0.5475491,0.9134034,-1.2782582,0.44397324,-0.71961826,0.33555228,-0.46677783,1.0767311,0.5867778,-0.9888545,-1.6786438,1.1894145,-0.7059627,-0.60179937,0.7420024,-1.0232612,0.1991316,0.018451424,-0.081607275,1.1953232,0.46606636,0.97908527,-0.24979827,-0.72408146,1.0388873,-0.57064044,0.12362527,0.42353347,-0.76962173,-0.76648116,-0.2715966,0.744038,0.346081,-1.3533336,1.9527788,0.38002488,-0.42366087,-0.1525567,-0.24214303,-0.37214762,1.1657497,2.3764346,-0.5128001,-0.457592,-0.09016416,-1.3765489,0.5279446,0.18682191,0.14954974,-1.8529867,-2.2619438,-0.3676184,0.6615413,-1.7780634,0.89531344,-0.30334216,-0.828907,0.08326068,-1.2976285,-2.5383055,1.2063078,-0.048708063,-0.7214077,-0.577912,-0.7749812,-0.35281268,-0.11241408,0.6875625,-0.69574004,-1.0573937,Benign,192.168.6.16,10.0.3.45
-0.5360513,2.4639828,0.15676916,0.39967775,-0.25474975,1.733305,0.8597016,-1.0406861,0.15761968,-0.38694343,0.41116884,0.99653924,-1.223063,0.3589908,-0.80723864,1.4164089,0.96645796,-1.989891,-1.1267284,-1.3437303,-0.061560664,0.30143782,0.7914492,-0.24570753,-0.28240597,0.28429183,3.1503515,-1.5148113,-1.879227,-0.5361385,-0.718693,-0.7378645,-0.012331535,-1.1702744,-0.59525746,-0.29451162,-0.27113184,-0.14119674,-0.14961693,-0.80745006,-0.25500605,-0.005040177,0.9603069,-1.4808301,0.024477314,0.16477223,0.18436833,0.23130754,-1.313108,0.16077296,0.10579999,0.5478625,-0.1663723,-0.5396467,1.0012177,-1.2180195,-1.3739676,-1.2405735,0.3462629,-0.7228142,-0.11117936,1.385497,-1.177352,-1.7015098,0.8297687,-0.8344097,-1.1717017,-0.10763273,-0.19111578,-0.86784345,0.5620388,-0.7791271,-0.82467884,-1.8655982,-2.4549577,0.23630132,-1.3208296,-0.1527075,1.9275434,0.46531686,0.028163897,0.42425427,2.1574912,Benign,192.168.5.52,10.0.0.239
-1.8862202,-0.1359397,1.4745775,0.30806464,1.2045704,-0.6256179,-1.2504922,1.9112856,0.07515169,0.8259949,0.8884285,1.2795203,0.29444453,0.3379258,0.49741104,-0.6415897,1.0504358,-0.5714705,1.1064254,0.79497683,-2.2064865,0.80669206,0.23362757,1.3338735,1.7327167,0.11079211,0.35701993,-1.283269,-0.16842912,1.6558347,0.00038238964,0.9274861,-0.021760734,-0.11680357,0.5745873,-2.912234,0.37168154,-2.2494564,-0.08262537,-0.83534145,-1.1551987,1.478012,1.1196021,-0.35614347,2.3781545,0.9937767,-0.15811944,-1.8875937,-0.09868742,-0.63151413,-0.46248242,0.41351196,-0.628236,1.3209463,-0.53006244,-1.0222037,0.6495725,-0.02785375,0.85530937,0.17127177,-1.3892262,0.3039901,-0.90795046,0.14627825,-0.59800804,-0.20547594,0.043147456,0.73387176,-0.5513636,-2.7895677,-0.9566091,0.13369335,1.1818293,0.29970297,0.99570525,0.1576432,0.21804379,-0.24205266,1.0494153,1.6460557,-0.96460557,0.22472212,-1.1919293,Benign,192.168.3.137,10.0.1.92
1.6714648,0.17095073,-0.019912321,-1.1386251,-0.2254154,-0.07560391,-1.0740527,0.15094982,-0.85869104,0.4346756,-0.9860984,0.1570968,-0.1936888,0.30138257,0.16566001,0.09476615,-0.73963135,0.55402166,0.28735936,0.63715166,-0.025335617,-0.17950885,-1.0149397,-0.6607421,-0.47325605,0.9614288,-1.2445135,-1.3394054,-0.070650384,-0.76635617,-0.38247123,-0.43963224,-0.63090533,-0.7630353,-0.9317306,-0.36948264,-1.4623573,0.60565865,-0.8843694,0.4531878,-0.6593607,1.0373784,0.040258184,-1.0766069,2.4980485,-0.41776752,-0.5565489,-0.48832637,0.39794728,-1.4527428,0.13588294,-1.6852021,-0.0737143,1.1266106,-0.5546122,0.887687,-1.6693997,-0.62165576,-1.2244586,1.9081978,-0.40777686,-0.650438,-0.25776476,0.0066918395,-0.37103096,-1.1911516,1.34934,1.0881617,0.33318055,0.27986747,0.215384,-0.4566358,-0.56521153,1.5940207,0.6251049,-1.3298031,-0.45166335,0.48764607,0.36792493,0.52792275,-1.4860381,0.3201524,1.1154616,Benign,192.168.9.51,10.0.0.4
-1.5052382,1.7396057,0.3300868,0.10972641,-0.9515848,-0.6368398,-0.37754315,-1.4258538,-0.31483117,-0.89212686,0.68295753,-3.0461833,-0.24703674,-0.9676898,0.0026836705,2.3538349,1.6741604,-0.49497437,-0.18545741,-0.8378321,-0.15086316,0.73614603,-1.3136821,1.566706,0.9144285,0.87089074,0.38247162,-0.9036015,1.0121008,-0.31973082,-1.688528,0.07957933,-1.1590238,-0.60508287,0.7067115,-0.11962738,-0.0374478,1.1683997,-2.2561164,1.1248891,0.14748766,-0.069147944,-0.037720386,0.6397871,1.0259552,-0.23640873,-0.13417113,0.60894597,-2.0980766,-0.09869832,0.49808234,-0.49331355,-0.79861027,-0.1523353,-0.5849346,-0.24565186,-0.47211394,1.5616362,-1.1395276,0.8347806,-0.5872286,0.32581556,0.6470265,1.5303999,0.39291978,-0.3964258,0.06577408,1.9184768,0.163453,-1.3078243,-0.38329095,-0.40905285,0.7299684,-1.2219863,-0.5077742,0.21352084,-0.2804199,0.090919755,0.14758752,0.21449056,-0.92696375,0.7975842,-0.5352845,Benign,192.168.6.128,10.0.2.155
-0.011591305,-1.211883,0.039893977,0.19017749,0.03622995,-0.7803129,1.127937,0.58344036,-0.13890052,-0.14807077,-0.73814523,-0.6228225,1.4568548,-0.35832202,2.7639139,-1.1596467,0.36877495,0.22620678,0.03625308,-1.5920777,-1.371227,0.19557248,-1.024063,1.2090502,-0.22397493,0.25500667,-0.040452752,-0.06819723,1.5207778,1.0843368,0.1543195,0.6749559,1.1731142,-0.5978257,-1.5549618,0.5530206,1.2459793,-1.7146833,-0.6063153,-0.24141176,-0.98248637,-0.14461888,-1.1134868,-0.3190871,0.6993671,-2.0694876,-1.0511004,1.4006919,-0.8243211,-2.5985796,0.17118014,-0.07475283,0.1481348,0.057386704,1.272915,-0.7030618,-0.09380581,-0.43268794,0.67636263,0.77754307,0.37240356,2.1538026,0.5533046,1.254999,-0.88537204,-0.69821024,1.9803368,-1.3539283,0.7678495,1.2866889,1.1755472,-1.595326,-0.35080904,0.62219405,0.74201363,-0.009008505,-0.6961083,-0.27348617,-0.61823165,-1.2427242,-0.29907513,1.8492963,-0.27886897,Benign,192.168.1.189,10.0.2.209
-0.44431,1.1880965,3.6471283,0.10149028,1.828421,2.5845327,-0.19222058,1.7514966,0.70774466,-0.54336727,1.8493388,3.3070586,0.548673,2.039089,1.0620626,1.5597867,-0.037121147,0.51019377,0.6876268,1.2560185,0.46651262,0.35406384,0.9166551,0.6685579,2.0831397,0.66433024,2.8358896,0.82340944,1.0983791,0.6970948,1.8376367,1.4621123,2.0383992,0.35407686,1.5820285,2.0610423,-1.6487465,2.3295612,0.55086,0.5770142,1.2001728,2.4173925,2.8616667,0.9319522,1.0810629,0.89368844,0.98800397,1.8924612,4.6012926,0.8964025,2.16595,0.6648922,0.5774848,0.4873834,2.669885,2.2828465,0.60485053,1.8849071,1.712282,3.1645906,1.4878525,0.61145705,2.5171828,0.8301811,-0.47132307,1.9095147,0.21276644,2.5103917,2.757792,3.260809,-1.1111772,2.74997,1.3729091,0.29186293,2.3369486,0.33532238,2.1883035,3.1571696,1.2860429,2.353807,0.5658999,1.1471642,2.2476783,Spoofing-DNS,192.168.8.246,10.0.2.85
0.40996963,-0.11906642,1.3104857,-0.40691417,-0.38219315,-0.66416365,-1.5686893,-0.86005026,0.055011995,0.22920147,-0.9676667,-0.5102637,-1.8925587,2.1871176,1.4667362,-0.715781,0.13753048,-0.8796474,1.0244095,0.6430667,-1.3142416,-0.9741238,-0.06960732,1.3843087,-0.37909937,1.3075421,0.310883,-0.8325993,-0.41810983,0.63237923,0.84098697,0.93173,0.21411157,0.4457806,2.2565763,2.4070556,0.04737312,-1.7680436,0.1293202,0.11593554,-1.2624485,0.124603115,-1.0448235,0.37676966,0.5949695,0.5269266,0.98921233,0.46935144,0.78863335,1.291931,-0.44192848,-0.14389898,-0.3553206,-0.74528515,-0.29830325,0.8349482,0.7271516,-1.694252,1.7154601,0.8470701,0.22762279,-1.381193,-1.1853309,1.5030171,1.004492,1.128647,-0.13262361,1.3066087,-1.3696076,-1.2333958,1.0086671,-0.9176147,-0.03988028,-1.7749511,-2.8443594,-1.0215877,-0.37882492,-0.9248552,0.6204647,1.0108968,0.61008793,-1.1565446,0.52474517,Benign,192.168.3.85,10.0.1.33
